APT_Email,Presence_Email
R_249_90063,1
R_249_90066,1
R_249_90080,1
R_249_90108,0
R_249_90115,1
R_249_90182,0
R_249_90206,1
R_249_90311,1
R_249_90316,1
R_249_90333,1
R_249_90363,1
R_249_90366,0
R_249_90421,1
R_249_90445,1
R_249_90524,1
R_249_90529,1
R_249_90583,0
R_249_90594,0
R_249_90608,1
R_249_90615,1
R_249_90664,1
R_249_90668,1
R_249_90719,1
R_249_90733,1
R_249_90735,0
R_249_90739,1
R_249_90751,1
R_249_90752,0
R_249_90775,1
R_249_90808,1
R_249_90952,1
R_249_90989,1
R_249_91031,1
R_249_91038,1
R_249_91054,1
R_249_91069,0
R_249_91075,1
R_249_91087,0
R_249_91098,1
R_249_91107,0
R_249_91113,1
R_249_91174,1
R_249_91180,1
R_249_91204,0
R_249_91209,1
R_249_91212,1
R_249_91216,0
R_249_91233,0
R_249_91275,1
R_249_91306,1
R_249_91383,0
R_249_91400,1
R_249_91404,0
R_249_91409,1
R_249_91415,0
R_249_91445,1
R_249_91466,1
R_249_91467,1
R_249_91483,1
R_249_91487,1
R_249_91517,1
R_249_91559,1
R_249_91572,1
R_249_91621,1
R_249_91634,1
R_249_91656,0
R_249_91659,1
R_249_91684,1
R_249_91703,0
R_249_91708,0
R_249_91738,0
R_249_91760,0
R_249_91769,0
R_249_91789,1
R_249_91791,1
R_249_91818,1
R_249_91872,0
R_249_91875,0
R_249_91938,0
R_249_91942,1
R_249_91955,0
R_249_91959,1
R_249_91976,1
R_249_92000,1
R_249_92066,1
R_249_92067,0
R_249_92084,1
R_249_92115,1
R_249_92118,1
R_249_92134,1
R_249_92151,1
R_249_92264,1
R_249_92315,1
R_249_92341,0
R_249_92350,1
R_249_92378,0
R_249_92402,1
R_249_92490,1
R_249_92599,1
R_249_92703,0
R_249_92704,1
R_249_92738,0
R_249_92752,1
R_249_92789,1
R_249_92790,1
R_249_92824,1
R_249_92849,0
R_249_92855,1
R_249_93076,1
R_249_93093,1
R_249_93105,1
R_249_93141,0
R_249_93149,1
R_249_93185,1
R_249_93200,1
R_249_93211,1
R_249_93243,1
R_249_93273,1
R_249_93287,0
R_249_93292,0
R_249_93320,1
R_249_93341,1
R_249_93404,1
R_249_93583,1
R_249_93606,1
R_249_93632,1
R_249_93663,1
R_249_93685,1
R_249_93719,0
R_249_93723,1
R_249_93781,1
R_249_93805,1
R_249_93858,0
R_249_93884,0
R_249_93938,0
R_249_93959,1
R_249_94089,1
R_249_94120,1
R_249_94245,1
R_249_94260,1
R_249_94291,1
R_249_94323,1
R_249_94392,1
R_249_94487,1
R_249_94531,0
R_249_94538,1
R_249_94573,1
R_249_94637,1
R_249_94660,0
R_249_94692,1
R_249_94711,1
R_249_94717,0
R_249_94757,1
R_249_94787,0
R_249_94807,1
R_249_94814,0
R_249_94836,1
R_249_94875,1
R_249_94963,0
R_249_95030,1
R_249_95042,0
R_249_95077,1
R_249_95104,1
R_249_95270,1
R_249_95317,0
R_249_95326,1
R_249_95447,0
R_249_95464,1
R_249_95546,1
R_249_95553,1
R_249_95563,1
R_249_95640,1
R_249_95642,1
R_249_95665,1
R_249_95669,1
R_249_95696,0
R_249_95727,1
R_249_95753,1
R_249_95762,1
R_249_95766,0
R_249_95809,1
R_249_95813,1
R_249_95817,1
R_249_95834,1
R_249_95932,1
R_249_95943,1
R_249_95996,1
R_249_96016,1
R_249_96022,1
R_249_96053,1
R_249_96107,1
R_249_96116,1
R_249_96126,1
R_249_96135,1
R_249_96136,1
R_249_96164,0
R_249_96168,0
R_249_96201,0
R_249_96238,1
R_249_96271,1
R_249_96281,1
R_249_96285,1
R_249_96294,1
R_249_96345,1
R_249_96350,0
R_249_96365,1
R_249_96373,1
R_249_96379,0
R_249_96413,0
R_249_96424,0
R_249_96458,1
R_249_96471,0
R_249_96497,1
R_249_96500,1
R_249_96502,1
R_249_96507,1
R_249_96520,1
R_249_96545,1
R_249_96549,1
R_249_96551,1
R_249_96555,1
R_249_96564,1
R_249_96591,0
R_249_96620,1
R_249_96623,1
R_249_96633,1
R_249_96640,0
R_249_96674,1
R_249_96755,1
R_249_96846,0
R_249_96848,1
R_249_96860,1
R_249_96863,1
R_249_96864,0
R_249_96872,0
R_249_96886,0
R_249_96898,1
R_249_96904,1
R_249_96978,1
R_249_96983,1
R_249_97071,1
R_249_97116,1
R_249_97166,1
R_249_97240,1
R_249_97255,1
R_249_97265,1
R_249_97353,1
R_249_97358,0
R_249_97375,1
R_249_97404,1
R_249_97407,1
R_249_97472,1
R_249_97498,1
R_249_97539,1
R_249_97605,1
R_249_97619,1
R_249_97623,1
R_249_97636,0
R_249_97669,1
R_249_97768,1
R_249_97810,1
R_249_97831,1
R_249_97840,1
R_249_97865,0
R_249_97873,1
R_249_97889,1
R_249_97995,1
R_249_98019,1
R_249_98067,1
R_249_98083,1
R_249_98095,1
R_249_98103,0
R_249_98132,0
R_249_98155,0
R_249_98164,1
R_249_98177,1
R_249_98191,1
R_249_98208,1
R_249_98214,1
R_249_98215,0
R_249_98232,1
R_249_98260,1
R_249_98294,1
R_249_98323,1
R_249_98336,0
R_249_98344,1
R_249_98354,1
R_249_98358,1
R_249_98359,1
R_249_98403,1
R_249_98421,1
R_249_98451,1
R_249_98452,0
R_249_98453,0
R_249_98486,1
R_249_98496,1
R_249_98497,1
R_249_98546,1
R_249_98548,1
R_249_98579,1
R_249_98586,1
R_249_98641,1
R_249_98755,0
R_249_98775,1
R_249_98801,0
R_249_98859,0
R_249_98871,0
R_249_98891,0
R_249_98892,0
R_249_98942,1
R_249_99022,1
R_249_99032,1
R_249_99086,1
R_249_99124,0
R_249_99130,1
R_249_99153,1
R_249_99311,1
R_249_99343,1
R_249_99371,1
R_249_99424,0
R_249_99537,0
R_249_99589,1
R_249_99617,1
R_249_99699,1
R_249_99775,0
R_249_99972,1
R_249_100033,1
R_249_100105,1
R_249_100145,0
R_249_100203,1
R_249_100240,1
R_249_100369,1
R_249_100401,0
R_249_100446,1
R_249_100461,1
R_249_100477,1
R_249_100482,1
R_249_100496,1
R_249_100503,1
R_249_100510,1
R_249_100528,1
R_249_100583,1
R_249_100607,1
R_249_100644,1
R_249_100674,1
R_249_100683,1
R_249_100699,1
R_249_100728,1
R_249_100733,1
R_249_100738,1
R_249_100786,1
R_249_100851,1
R_249_100858,1
R_249_100869,1
R_249_100872,1
R_249_100887,1
R_249_100888,1
R_249_100981,1
R_249_101055,1
R_249_101061,1
R_249_101063,1
R_249_101213,1
R_249_101270,1
R_249_101389,1
R_249_101454,1
R_249_101514,1
R_249_101535,0
R_249_101572,1
R_249_101592,1
R_249_101602,1
R_249_101603,0
R_249_101623,1
R_249_101640,1
R_249_101698,1
R_249_101723,1
R_249_101765,1
R_249_101771,0
R_249_101815,1
R_249_101852,0
R_249_101856,0
R_249_101871,1
R_249_101918,1
R_249_102039,0
R_249_102084,1
R_249_102110,1
R_249_102129,1
R_249_102156,0
R_249_102196,1
R_249_102218,1
R_249_102241,0
R_249_102330,1
R_249_102462,1
R_249_102574,1
R_249_102575,1
R_249_102606,1
R_249_102654,1
R_249_102708,0
R_249_102826,1
R_249_102936,0
R_249_103057,1
R_249_103169,0
R_249_103225,1
R_249_103352,0
R_249_103447,1
R_249_103482,1
R_249_103930,1
R_249_103939,1
R_249_103989,1
R_249_103998,0
R_249_104030,1
R_249_104076,0
R_249_104103,0
R_249_104114,1
R_249_104143,1
R_249_104220,0
R_249_104224,1
R_249_104240,0
R_249_104256,1
R_249_104265,0
R_249_104296,1
R_249_104331,1
R_249_104343,1
R_249_104367,0
R_249_104447,1
R_249_104521,1
R_249_104550,1
R_249_104576,1
R_249_104598,1
R_249_104641,1
R_249_104680,1
R_249_104681,1
R_249_104759,1
R_249_104770,0
R_249_104778,1
R_249_104796,1
R_249_104815,1
R_249_104825,1
R_249_104833,1
R_249_104853,0
R_249_104861,1
R_249_104877,0
R_249_104919,1
R_249_104922,1
R_249_104966,1
R_249_105012,1
R_249_105044,1
R_249_105063,0
R_249_105073,1
R_249_105087,1
R_249_105124,1
R_249_105137,1
R_249_105147,1
R_249_105159,1
R_249_105162,1
R_249_105163,0
R_249_105186,1
R_249_105188,1
R_249_105229,1
R_249_105244,1
R_249_105260,1
R_249_105264,1
R_249_105287,0
R_249_105292,1
R_249_105294,1
R_249_105302,1
R_249_105316,1
R_249_105323,1
R_249_105326,1
R_249_105347,1
R_249_105449,1
R_249_105487,1
R_249_105488,1
R_249_105490,1
R_249_105520,1
R_249_105533,1
R_249_105537,1
R_249_105576,1
R_249_105588,1
R_249_105632,0
R_249_105707,1
R_249_105819,0
R_249_105838,0
R_249_105877,1
R_249_105907,1
R_249_105992,0
R_249_106052,1
R_249_106107,1
R_249_106136,1
R_249_106155,1
R_249_106166,1
R_249_106244,1
R_249_106417,1
R_249_106512,0
R_249_106612,1
R_249_106638,1
R_249_106650,1
R_249_106747,1
R_249_106764,1
R_249_106810,1
R_249_106818,1
R_249_106827,1
R_249_106856,1
R_249_106948,1
R_249_106988,1
R_249_107029,0
R_249_107042,1
R_249_107050,1
R_249_107066,1
R_249_107070,1
R_249_107108,1
R_249_107145,1
R_249_107182,0
R_249_107203,1
R_249_107254,1
R_249_107279,1
R_249_107294,1
R_249_107311,1
R_249_107312,1
R_249_107366,0
R_249_107370,1
R_249_107412,0
R_249_107415,1
R_249_107444,1
R_249_107447,1
R_249_107454,1
R_249_107465,1
R_249_107477,1
R_249_107493,1
R_249_107499,1
R_249_107501,1
R_249_107503,1
R_249_107518,0
R_249_107537,1
R_249_107638,1
R_249_107667,0
R_249_107671,1
R_249_107709,1
R_249_107726,1
R_249_107747,1
R_249_107845,1
R_249_107887,0
R_249_108000,0
R_249_108003,1
R_249_108008,0
R_249_108016,0
R_249_108082,1
R_249_108141,0
R_249_108213,1
R_249_108236,1
R_249_108278,1
R_249_108347,1
R_249_108354,1
R_249_108375,1
R_249_108520,0
R_249_108540,0
R_249_108575,1
R_249_108582,1
R_249_108602,1
R_249_108663,1
R_249_108714,1
R_249_108808,0
R_249_108817,1
R_249_108824,1
R_249_108841,1
R_249_108869,1
R_249_109021,1
R_249_109104,1
R_249_109127,1
R_249_109135,1
R_249_109306,1
R_249_109347,1
R_249_109385,0
R_249_109416,1
R_249_109508,1
R_249_109520,1
R_249_109522,1
R_249_109539,1
R_249_109548,1
R_249_109604,1
R_249_109607,1
R_249_109677,0
R_249_109734,1
R_249_109737,1
R_249_109753,1
R_249_109755,0
R_249_109763,1
R_249_109768,1
R_249_109789,1
R_249_109798,1
R_249_109799,1
R_249_109825,1
R_249_109873,1
R_249_109876,1
R_249_109891,1
R_249_109895,1
R_249_109907,1
R_249_109954,1
R_249_109958,0
R_249_110095,1
R_249_110098,1
R_249_110133,1
R_249_110139,1
R_249_110140,0
R_249_110148,1
R_249_110151,1
R_249_110153,0
R_249_110154,0
R_249_110155,1
R_249_110156,1
R_249_110158,1
R_249_110160,1
R_249_110177,1
R_249_110184,0
R_249_110187,1
R_249_110189,0
R_249_110190,1
R_249_110196,1
R_249_110208,1
R_249_110228,0
R_249_110237,0
R_249_110242,1
R_249_110245,0
R_249_110249,0
R_249_110255,1
R_249_110257,1
R_249_110264,0
R_249_110280,1
R_249_110284,1
R_249_110285,1
R_249_110289,0
R_249_110293,0
R_249_110296,1
R_249_110298,0
R_249_110300,1
R_249_110306,1
R_249_110316,1
R_249_110320,1
R_249_110332,1
R_249_110337,1
R_249_110341,1
R_249_110344,0
R_249_110351,0
R_249_110357,1
R_249_110366,0
R_249_110380,0
R_249_110381,1
R_249_110389,1
R_249_110401,1
R_249_110510,0
R_249_110544,1
R_249_110572,1
R_249_110586,1
R_249_110718,1
R_249_110759,1
R_249_110797,1
R_249_110871,0
R_249_110890,1
R_249_110908,1
R_249_110953,1
R_249_110957,1
R_249_110975,0
R_249_110997,1
R_249_111017,1
R_249_111067,1
R_249_111071,1
R_249_111083,0
R_249_111126,1
R_249_111202,1
R_249_111236,1
R_249_111304,1
R_249_111352,1
R_249_111369,0
R_249_111379,1
R_249_111381,1
R_249_111385,1
R_249_111387,0
R_249_111389,1
R_249_111392,1
R_249_111421,1
R_249_111423,0
R_249_111451,1
R_249_111456,1
R_249_111465,1
R_249_111474,0
R_249_111476,0
R_249_111478,1
R_249_111481,1
R_249_111485,1
R_249_111486,1
R_249_111487,0
R_249_111496,1
R_249_111517,1
R_249_111526,1
R_249_111528,1
R_249_111532,1
R_249_111547,1
R_249_111553,1
R_249_111576,1
R_249_111588,1
R_249_111589,1
R_249_111597,1
R_249_111605,0
R_249_111611,1
R_249_111612,1
R_249_111624,1
R_249_111626,1
R_249_111629,1
R_249_111630,1
R_249_111640,1
R_249_111656,1
R_249_111661,1
R_249_111679,0
R_249_111681,1
R_249_111684,1
R_249_111689,1
R_249_111693,0
R_249_111695,1
R_249_111696,1
R_249_111701,0
R_249_111723,1
R_249_111730,1
R_249_111745,1
R_249_111747,0
R_249_111749,1
R_249_111756,1
R_249_111769,0
R_249_111770,1
R_249_111771,0
R_249_111774,1
R_249_111792,1
R_249_111797,1
R_249_111799,0
R_249_111801,1
R_249_111805,0
R_249_111810,0
R_249_111812,1
R_249_111813,1
R_249_111836,1
R_249_111852,1
R_249_111857,0
R_249_111858,1
R_249_111872,1
R_249_111879,1
R_249_111880,0
R_249_111882,1
R_249_111887,1
R_249_111928,1
R_249_111930,1
R_249_111936,0
R_249_111937,0
R_249_111939,1
R_249_111945,1
R_249_111965,1
R_249_111966,0
R_249_111976,1
R_249_111996,1
R_249_112005,1
R_249_112007,0
R_249_112008,1
R_249_112027,1
R_249_112079,1
R_249_112085,1
R_249_112170,1
R_249_112352,1
R_249_112357,1
R_249_112427,1
R_249_112455,0
R_249_112461,1
R_249_112538,0
R_249_112567,1
R_249_112603,0
R_249_112698,1
R_249_112770,1
R_249_112792,1
R_249_112854,1
R_249_112856,0
R_249_112901,1
R_249_112960,1
R_249_112969,1
R_249_112998,0
R_249_113013,1
R_249_113041,1
R_249_113047,1
R_249_113069,1
R_249_113084,1
R_249_113088,1
R_249_113110,1
R_249_113117,1
R_249_113159,1
R_249_113169,1
R_249_113177,1
R_249_113180,1
R_249_113197,0
R_249_113227,0
R_249_113261,1
R_249_113304,1
R_249_113307,0
R_249_113315,1
R_249_113326,0
R_249_113329,1
R_249_113342,1
R_249_113350,1
R_249_113369,1
R_249_113391,1
R_249_113399,0
R_249_113401,1
R_249_113403,0
R_249_113421,1
R_249_113423,1
R_249_113424,1
R_249_113438,1
R_249_113440,0
R_249_113451,1
R_249_113453,0
R_249_113454,1
R_249_113463,1
R_249_113469,1
R_249_113473,1
R_249_113476,1
R_249_113477,1
R_249_113482,1
R_249_113483,1
R_249_113485,0
R_249_113503,0
R_249_113507,1
R_249_113510,1
R_249_113512,1
R_249_113514,0
R_249_113519,1
R_249_113521,1
R_249_113523,1
R_249_113524,1
R_249_113528,1
R_249_113529,1
R_249_113536,1
R_249_113541,1
R_249_113544,1
R_249_113549,0
R_249_113551,1
R_249_113556,1
R_249_113559,1
R_249_113563,1
R_249_113566,1
R_249_113574,0
R_249_113578,0
R_249_113589,1
R_249_113590,0
R_249_113596,1
R_249_113606,1
R_249_113609,1
R_249_113610,1
R_249_113611,1
R_249_113618,0
R_249_113619,1
R_249_113622,1
R_249_113627,1
R_249_113633,0
R_249_113640,1
R_249_113643,1
R_249_113644,1
R_249_113648,0
R_249_113652,0
R_249_113653,1
R_249_113656,1
R_249_113661,0
R_249_113664,1
R_249_113665,1
R_249_113666,0
R_249_113667,1
R_249_113669,1
R_249_113672,0
R_249_113673,1
R_249_113681,1
R_249_113683,1
R_249_113684,1
R_249_113686,1
R_249_113687,0
R_249_113688,1
R_249_113691,1
R_249_113694,1
R_249_113697,1
R_249_113698,1
R_249_113699,1
R_249_113702,0
R_249_113705,1
R_249_113708,0
R_249_113710,0
R_249_113717,0
R_249_113720,0
R_249_113722,1
R_249_113726,1
R_249_113727,1
R_249_113728,1
R_249_113734,1
R_249_113742,1
R_249_113748,1
R_249_113749,0
R_249_113750,0
R_249_113751,1
R_249_113753,1
R_249_113755,1
R_249_113757,1
R_249_113760,0
R_249_113766,1
R_249_113767,0
R_249_113768,0
R_249_113780,1
R_249_113781,0
R_249_113783,1
R_249_113784,1
R_249_113792,1
R_249_113795,0
R_249_113796,1
R_249_113799,1
R_249_113807,0
R_249_113812,0
R_249_113815,1
R_249_113817,0
R_249_113822,1
R_249_113827,1
R_249_113829,0
R_249_113833,0
R_249_113838,1
R_249_113839,1
R_249_113840,1
R_249_113842,0
R_249_113845,1
R_249_113849,1
R_249_113850,1
R_249_113857,1
R_249_113859,1
R_249_113860,1
R_249_113861,1
R_249_113862,1
R_249_113865,1
R_249_113876,0
R_249_113880,1
R_249_113888,0
R_249_113891,1
R_249_113893,1
R_249_113895,0
R_249_113901,1
R_249_113908,1
R_249_113912,1
R_249_113914,1
R_249_113916,1
R_249_113923,0
R_249_113925,0
R_249_113928,0
R_249_113930,0
R_249_113931,1
R_249_113932,1
R_249_113938,0
R_249_113939,1
R_249_113941,1
R_249_113955,1
R_249_113956,1
R_249_113963,1
R_249_113964,1
R_249_113965,1
R_249_113975,0
R_249_113976,1
R_249_113977,1
R_249_113978,1
R_249_113983,0
R_249_113984,1
R_249_113985,1
R_249_113987,0
R_249_113994,1
R_249_113996,0
R_249_113998,1
R_249_114001,1
R_249_114002,1
R_249_114009,1
R_249_114010,1
R_249_114012,0
R_249_114015,1
R_249_114027,0
R_249_114029,0
R_249_114030,1
R_249_114031,1
R_249_114036,1
R_249_114038,1
R_249_114040,0
R_249_114041,1
R_249_114042,1
R_249_114047,1
R_249_114053,1
R_249_114055,1
R_249_114060,0
R_249_114068,1
R_249_114070,1
R_249_114071,0
R_249_114073,1
R_249_114076,1
R_249_114080,1
R_249_114083,1
R_249_114084,0
R_249_114093,1
R_249_114094,0
R_249_114099,0
R_249_114103,0
R_249_114104,1
R_249_114105,1
R_249_114107,0
R_249_114113,1
R_249_114133,0
R_249_114141,0
R_249_114151,0
R_249_114169,1
R_249_114172,0
R_249_114183,1
R_249_114214,0
R_249_114226,1
R_249_114227,1
R_249_114248,1
R_249_114268,1
R_249_114316,1
R_249_114318,1
R_249_114332,0
R_249_114370,0
R_249_114384,1
R_249_114388,1
R_249_114428,1
R_249_114460,1
R_249_114466,1
R_249_114468,0
R_249_114499,1
R_249_114531,1
R_249_114585,1
R_249_114603,1
R_249_114616,1
R_249_114619,1
R_249_114626,1
R_249_114656,0
R_249_114657,1
R_249_114682,0
R_249_114712,1
R_249_114740,1
R_249_114755,1
R_249_114921,1
R_249_114922,1
R_249_114931,1
R_249_114939,1
R_249_114941,1
R_249_114948,1
R_249_114960,1
R_249_114974,0
R_249_114978,1
R_249_115003,1
R_249_115029,1
R_249_115030,0
R_249_115046,0
R_249_115053,1
R_249_115069,1
R_249_115090,0
R_249_115102,1
R_249_115107,1
R_249_115135,1
R_249_115148,1
R_249_115153,0
R_249_115175,0
R_249_115188,0
R_249_115243,0
R_249_115244,1
R_249_115248,1
R_249_115303,1
R_249_115305,0
R_249_115306,1
R_249_115307,1
R_249_115312,1
R_249_115327,1
R_249_115328,1
R_249_115330,1
R_249_115332,0
R_249_115337,0
R_249_115341,0
R_249_115359,1
R_249_115360,0
R_249_115362,1
R_249_115363,0
R_249_115364,1
R_249_115375,1
R_249_115379,1
R_249_115383,0
R_249_115392,0
R_249_115407,0
R_249_115410,1
R_249_115411,1
R_249_115412,0
R_249_115413,1
R_249_115414,0
R_249_115416,0
R_249_115417,1
R_249_115418,1
R_249_115430,0
R_249_115456,0
R_249_115496,1
R_249_115497,1
R_249_115499,1
R_249_115501,1
R_249_115526,1
R_249_115533,1
R_249_115544,1
R_249_115546,1
R_249_115557,1
R_249_115558,1
R_249_115563,1
R_249_115566,1
R_249_115632,1
R_249_115633,1
R_249_115642,1
R_249_115654,0
R_249_115660,0
R_249_115662,1
R_249_115668,1
R_249_115676,1
R_249_115678,0
R_249_115680,0
R_249_115681,1
R_249_115688,1
R_249_115689,1
R_249_115690,0
R_249_115692,0
R_249_115693,1
R_249_115697,1
R_249_115698,0
R_249_115699,1
R_249_115702,0
R_249_115707,1
R_249_115712,1
R_249_115713,0
R_249_115714,0
R_249_115721,1
R_249_115724,1
R_249_115729,0
R_249_115731,1
R_249_115734,0
R_249_115736,1
R_249_115764,1
R_249_115765,0
R_249_115770,1
R_249_115771,0
R_249_115774,0
R_249_115782,1
R_249_115783,1
R_249_115784,0
R_249_115793,0
R_249_115798,1
R_249_115800,0
R_249_115802,1
R_249_115803,1
R_249_115804,1
R_249_115806,1
R_249_115810,0
R_249_115812,1
R_249_115827,1
R_249_115828,1
R_249_115835,1
R_249_115849,1
R_249_115852,0
R_249_115856,0
R_249_115866,0
R_249_115869,1
R_249_115888,1
R_249_115895,1
R_249_115906,1
R_249_115911,0
R_249_115930,0
R_249_115937,0
R_249_115939,1
R_249_115941,1
R_249_115942,1
R_249_115943,1
R_249_115946,1
R_249_115962,0
R_249_115971,0
R_249_115980,1
R_249_115981,1
R_249_115983,1
R_249_115984,1
R_249_115999,0
R_249_116001,1
R_249_116007,1
R_249_116017,1
R_249_116018,0
R_249_116024,1
R_249_116026,1
R_249_116032,0
R_249_116039,0
R_249_116040,1
R_249_116042,1
R_249_116051,1
R_249_116053,1
R_249_116060,1
R_249_116063,0
R_249_116067,1
R_249_116073,1
R_249_116075,0
R_249_116083,0
R_249_116084,0
R_249_116096,1
R_249_116097,1
R_249_116104,0
R_249_116110,1
R_249_116115,1
R_249_116117,0
R_249_116119,1
R_249_116120,1
R_249_116121,1
R_249_116125,1
R_249_116126,0
R_249_116130,1
R_249_116131,1
R_249_116135,1
R_249_116141,1
R_249_116142,1
R_249_116161,1
R_249_116163,1
R_249_116170,1
R_249_116172,1
R_249_116177,1
R_249_116179,1
R_249_116184,1
R_249_116189,1
R_249_116190,1
R_249_116195,0
R_249_116198,0
R_249_116202,0
R_249_116203,1
R_249_116210,1
R_249_116211,1
R_249_116212,0
R_249_116213,1
R_249_116222,1
R_249_116224,1
R_249_116228,1
R_249_116233,1
R_249_116235,0
R_249_116245,1
R_249_116254,1
R_249_116259,1
R_249_116261,0
R_249_116264,1
R_249_116268,0
R_249_116269,1
R_249_116270,0
R_249_116273,1
R_249_116274,0
R_249_116278,1
R_249_116281,1
R_249_116283,1
R_249_116294,0
R_249_116314,1
R_249_116327,0
R_249_116329,1
R_249_116359,1
R_249_116362,0
R_249_116363,0
R_249_116369,1
R_249_116372,1
R_249_116383,1
R_249_116395,1
R_249_116397,1
R_249_116404,0
R_249_116414,0
R_249_116416,1
R_249_116418,1
R_249_116425,0
R_249_116430,0
R_249_116431,0
R_249_116435,1
R_249_116458,1
R_249_116482,1
R_249_116497,1
R_249_116628,0
R_249_116649,1
R_249_116737,1
R_249_116788,0
R_249_116793,1
R_249_116836,1
R_249_116929,1
R_249_116944,1
R_249_116970,1
R_249_116998,1
R_249_117059,0
R_249_117127,1
R_249_117153,1
R_249_117179,0
R_249_117229,1
R_249_117272,1
R_249_117277,1
R_249_117291,0
R_249_117310,1
R_249_117314,1
R_249_117318,0
R_249_117365,1
R_249_117370,0
R_249_117380,1
R_249_117418,1
R_249_117420,0
R_249_117448,0
R_249_117452,1
R_249_117453,0
R_249_117455,1
R_249_117465,0
R_249_117473,0
R_249_117477,1
R_249_117480,0
R_249_117481,0
R_249_117486,1
R_249_117487,1
R_249_117488,1
R_249_117492,1
R_249_117494,1
R_249_117510,1
R_249_117523,0
R_249_117526,0
R_249_117531,1
R_249_117543,0
R_249_117548,0
R_249_117551,1
R_249_117567,0
R_249_117573,1
R_249_117574,1
R_249_117581,1
R_249_117582,1
R_249_117584,0
R_249_117587,1
R_249_117590,1
R_249_117595,1
R_249_117599,1
R_249_117601,1
R_249_117605,1
R_249_117615,0
R_249_117616,0
R_249_117618,1
R_249_117629,1
R_249_117643,1
R_249_117645,0
R_249_117648,1
R_249_117661,1
R_249_117665,1
R_249_117668,1
R_249_117676,1
R_249_117678,1
R_249_117680,0
R_249_117684,1
R_249_117685,1
R_249_117690,1
R_249_117691,0
R_249_117695,1
R_249_117699,0
R_249_117702,0
R_249_117706,1
R_249_117714,1
R_249_117719,0
R_249_117723,0
R_249_117729,0
R_249_117755,0
R_249_117760,1
R_249_117786,1
R_249_117789,1
R_249_117792,0
R_249_117793,1
R_249_117796,1
R_249_117805,1
R_249_117813,0
R_249_117817,1
R_249_117819,1
R_249_117825,0
R_249_117832,1
R_249_117854,1
R_249_117856,0
R_249_117870,1
R_249_117880,1
R_249_117881,0
R_249_117887,1
R_249_117921,1
R_249_117933,1
R_249_117944,1
R_249_117973,1
R_249_117979,0
R_249_117987,0
R_249_118071,1
R_249_118208,1
R_249_118287,1
R_249_118293,0
R_249_118325,0
R_249_118448,0
R_249_118477,0
R_249_118518,1
R_249_118536,1
R_249_118568,0
R_249_118578,1
R_249_118586,1
R_249_118618,1
R_249_118641,0
R_249_118642,1
R_249_118733,1
R_249_118788,1
R_249_118791,0
R_249_118793,0
R_249_118794,0
R_249_118831,0
R_249_118835,1
R_249_118850,0
R_249_118852,0
R_249_118853,1
R_249_118857,0
R_249_118881,1
R_249_118884,1
R_249_118888,0
R_249_118889,1
R_249_118890,1
R_249_118892,0
R_249_118898,1
R_249_118900,0
R_249_118901,0
R_249_118902,1
R_249_118903,1
R_249_118906,1
R_249_118912,0
R_249_118914,1
R_249_118917,1
R_249_118920,0
R_249_118921,1
R_249_118931,0
R_249_118933,1
R_249_118941,0
R_249_118942,0
R_249_118945,0
R_249_118948,1
R_249_118950,1
R_249_118952,0
R_249_118954,1
R_249_118955,1
R_249_118956,1
R_249_118957,0
R_249_118961,1
R_249_118974,0
R_249_119003,1
R_249_119004,1
R_249_119019,1
R_249_119023,0
R_249_119029,0
R_249_119030,1
R_249_119051,0
R_249_119058,1
R_249_119059,1
R_249_119060,1
R_249_119061,1
R_249_119068,1
R_249_119069,0
R_249_119081,1
R_249_119094,1
R_249_119103,0
R_249_119110,1
R_249_119125,1
R_249_119128,1
R_249_119129,1
R_249_119130,1
R_249_119131,0
R_249_119132,0
R_249_119136,1
R_249_119137,0
R_249_119141,1
R_249_119151,1
R_249_119156,1
R_249_119160,1
R_249_119166,1
R_249_119169,1
R_249_119189,0
R_249_119193,0
R_249_119195,0
R_249_119196,1
R_249_119199,0
R_249_119200,1
R_249_119204,1
R_249_119210,1
R_249_119217,0
R_249_119222,1
R_249_119228,1
R_249_119229,1
R_249_119230,0
R_249_119235,1
R_249_119237,1
R_249_119257,1
R_249_119259,1
R_249_119260,1
R_249_119268,1
R_249_119272,0
R_249_119273,1
R_249_119275,1
R_249_119276,0
R_249_119296,0
R_249_119311,1
R_249_119328,0
R_249_119338,1
R_249_119340,0
R_249_119343,1
R_249_119347,1
R_249_119350,1
R_249_119352,1
R_249_119354,1
R_249_119355,1
R_249_119357,1
R_249_119358,1
R_249_119361,1
R_249_119363,1
R_249_119365,0
R_249_119369,0
R_249_119370,1
R_249_119379,1
R_249_119380,1
R_249_119390,1
R_249_119395,1
R_249_119398,1
R_249_119399,1
R_249_119403,1
R_249_119406,0
R_249_119410,1
R_249_119412,1
R_249_119413,1
R_249_119415,1
R_249_119424,1
R_249_119436,1
R_249_119446,0
R_249_119448,1
R_249_119451,0
R_249_119452,1
R_249_119464,1
R_249_119467,1
R_249_119469,1
R_249_119473,0
R_249_119481,1
R_249_119488,1
R_249_119489,1
R_249_119499,0
R_249_119500,0
R_249_119502,1
R_249_119504,1
R_249_119513,1
R_249_119514,0
R_249_119515,1
R_249_119516,1
R_249_119518,1
R_249_119529,0
R_249_119530,1
R_249_119531,1
R_249_119543,1
R_249_119547,1
R_249_119559,1
R_249_119560,1
