"Acct_new","Recycle","SolidWaste","Opt_out","Open","Click"
"923-0042341",1,1,"","1","0"
"923-0042393",1,1,"","1","1"
"923-0042403",1,1,"","1","0"
"923-0042418",0,1,"","1","0"
"923-0042422",0,1,"","1","1"
"923-0042453",0,1,"","1","1"
"923-0042483",1,1,"","1","0"
"923-0042548",1,1,"","1","0"
"923-0042549",1,1,"","1","0"
"923-0042550",1,1,"","1","0"
"923-0042552",1,1,"","1","0"
"923-0042609",1,1,"","1","1"
"923-0042611",1,1,"","1","1"
"923-0042647",0,1,"","1","0"
"923-0042658",1,1,"","1","1"
"923-0042664",1,1,"","1","0"
"923-0042674",0,1,"","1","0"
"923-0042680",1,1,"","1","0"
"923-0042710",1,1,"","1","1"
"923-0042714",1,1,"","1","0"
"923-0042718",0,1,"","1","0"
"923-0042763",1,1,"","1","1"
"923-0042765",0,1,"","1","1"
"923-0042771",1,1,"","1","0"
"923-0042785",1,1,"","1","0"
"923-0042787",1,1,"","1","1"
"923-0042794",0,1,"","1","0"
"923-0042802",1,1,"","1","0"
"923-0042805",0,1,"","1","1"
"923-0042836",1,1,"","1","1"
"923-0042851",1,1,"","1","1"
"923-0042856",1,1,"","1","1"
"923-0042860",0,1,"","1","0"
"923-0042861",1,1,"","1","1"
"923-0042889",1,1,"","1","0"
"923-0042893",1,1,"","1","1"
"923-0042907",1,1,"","1","0"
"923-0042913",0,1,"","1","1"
"923-0042914",1,1,"","1","1"
"923-0042933",1,1,"","1","1"
"923-0042946",1,1,"","1","1"
"923-0042957",1,1,"","1","1"
"923-0042960",1,1,"","1","0"
"923-0042962",0,1,"","1","0"
"923-0042971",1,1,"","1","0"
"923-0042977",1,1,"","1","1"
"923-0042994",1,1,"","1","0"
"923-0042998",0,1,"","1","0"
"923-0043019",1,1,"","1","0"
"923-0043021",1,1,"","1","1"
"923-0043025",1,1,"","1","0"
"923-0043062",1,1,"","1","0"
"923-0043069",1,1,"","1","1"
"923-0043073",1,1,"","1","0"
"923-0043085",0,1,"","1","0"
"923-0043103",1,1,"","1","0"
"923-0043140",0,1,"","1","1"
"923-0043144",1,1,"","1","1"
"923-0043147",1,1,"","1","1"
"923-0043160",1,1,"","1","1"
"923-0043189",1,1,"","1","1"
"923-0043196",0,1,"","1","0"
"923-0043213",0,1,"","1","0"
"923-0043226",1,1,"","1","1"
"923-0043261",0,1,"","1","0"
"923-0043263",1,1,"","1","0"
"923-0043274",1,1,"","1","1"
"923-0043287",1,1,"","1","1"
"923-0043310",1,1,"","1","1"
"923-0043313",1,1,"","1","0"
"923-0043316",1,1,"","1","0"
"923-0043318",0,1,"","1","0"
"923-0043326",1,1,"","1","1"
"923-0043329",0,1,"","1","0"
"923-0043330",1,1,"","1","1"
"923-0043331",0,1,"","1","1"
"923-0043338",1,1,"","1","0"
"923-0043351",1,1,"","1","0"
"923-0043352",1,1,"","1","1"
"923-0043361",1,1,"","1","1"
"923-0043370",1,1,"","1","1"
"923-0043371",1,1,"","1","0"
"923-0043372",0,1,"","1","1"
"923-0043413",0,1,"","1","1"
"923-0043415",1,1,"","1","1"
"923-0043421",1,1,"","1","1"
"923-0043424",0,1,"","1","0"
"923-0043441",0,1,"","1","0"
"923-0043458",1,1,"","1","0"
"923-0043472",0,1,"","1","0"
"923-0043476",1,1,"","1","1"
"923-0043482",1,1,"","1","1"
"923-0043494",1,1,"","1","1"
"923-0043497",0,1,"","1","1"
"923-0043507",1,1,"","1","1"
"923-0043558",1,1,"","1","0"
"923-0043586",1,1,"","1","0"
"923-0043595",1,1,"","1","0"
"923-0043625",1,1,"","1","1"
"923-0043644",0,1,"","1","1"
"923-0043660",1,1,"","1","0"
"923-0043679",0,1,"","1","1"
"923-0043712",1,1,"","1","0"
"923-0043748",1,1,"","1","1"
"923-0043751",0,1,"","1","0"
"923-0043753",1,1,"","1","1"
"923-0043755",0,1,"","1","0"
"923-0043759",0,1,"","1","0"
"923-0043770",1,1,"","1","0"
"923-0043792",1,1,"","1","1"
"923-0043807",0,1,"","1","0"
"923-0043814",1,1,"","1","0"
"923-0043826",1,1,"","1","0"
"923-0043830",0,1,"","1","0"
"923-0043833",1,1,"","1","1"
"923-0043856",1,1,"","1","1"
"923-0043861",0,1,"","1","0"
"923-0043862",0,1,"","1","0"
"923-0043876",0,1,"","1","0"
"923-0043877",1,1,"","1","0"
"923-0043892",1,1,"","1","0"
"923-0043902",1,1,"","1","1"
"923-0043947",1,1,"","1","0"
"923-0043963",1,1,"","1","1"
"923-0043966",1,1,"","1","1"
"923-0043975",1,1,"","1","0"
"923-0043992",0,1,"","1","0"
"923-0044012",1,1,"","1","1"
"923-0044014",1,1,"","1","1"
"923-0044023",0,1,"","1","1"
"923-0044025",1,1,"","1","0"
"923-0044062",1,1,"","1","0"
"923-0044072",1,1,"","1","1"
"923-0044076",0,1,"","1","0"
"923-0044080",1,1,"","1","0"
"923-0044133",1,1,"","1","0"
"923-0044146",0,1,"","1","0"
"923-0044175",1,1,"","1","1"
"923-0044176",1,1,"","1","1"
"923-0044201",1,1,"","1","0"
"923-0044232",1,1,"","1","1"
"923-0044251",0,1,"","1","1"
"923-0044252",0,1,"","1","1"
"923-0044273",0,1,"","1","0"
"923-0044275",0,1,"","1","1"
"923-0044297",1,1,"","1","1"
"923-0044313",0,1,"","1","0"
"923-0044315",0,1,"","1","1"
"923-0044317",1,1,"","1","0"
"923-0044332",0,1,"","1","0"
"923-0044333",0,1,"","1","0"
"923-0044342",1,1,"","1","0"
"923-0044359",1,1,"","1","1"
"923-0044361",1,1,"","1","1"
"923-0044420",0,1,"","1","0"
"923-0044446",1,1,"","1","0"
"923-0044453",1,1,"","1","0"
"923-0044455",1,1,"","1","0"
"923-0044457",0,1,"","1","1"
"923-0044464",1,1,"","1","0"
"923-0044470",1,1,"","1","1"
"923-0044474",1,1,"","1","0"
"923-0044481",0,1,"","1","0"
"923-0044495",1,1,"","1","1"
"923-0044496",0,1,"","1","0"
"923-0044515",1,1,"","1","1"
"923-0044521",1,1,"","1","0"
"923-0044527",1,1,"","1","1"
"923-0044529",0,1,"","1","1"
"923-0044562",1,1,"","1","0"
"923-0044566",0,1,"","1","0"
"923-0044580",1,1,"","1","1"
"923-0044581",1,1,"","1","1"
"923-0044588",1,1,"","1","0"
"923-0044596",1,1,"","1","1"
"923-0044608",1,1,"","1","1"
"923-0044642",0,1,"","1","1"
"923-0044654",1,1,"","1","0"
"923-0044680",1,1,"","1","0"
"923-0044698",0,1,"","1","1"
"923-0044715",0,1,"","1","1"
"923-0044716",1,1,"","1","0"
"923-0044728",1,1,"","1","1"
"923-0044733",1,1,"","1","1"
"923-0044747",0,1,"","1","0"
"923-0044776",1,1,"","1","0"
"923-0044786",1,1,"","1","1"
"923-0044789",1,1,"","1","1"
"923-0044791",0,1,"","1","0"
"923-0044792",0,1,"","1","1"
"923-0044794",1,1,"","1","1"
"923-0044806",1,1,"","1","1"
"923-0044807",1,1,"","1","0"
"923-0044811",1,1,"","1","1"
"923-0044813",1,1,"","1","1"
"923-0044828",0,1,"","1","1"
"923-0044837",1,1,"","1","1"
"923-0044852",1,1,"","1","0"
"923-0044861",1,1,"","1","1"
"923-0044864",1,1,"","1","1"
"923-0044865",1,1,"","1","1"
"923-0044869",0,1,"","1","1"
"923-0044885",1,1,"","1","0"
"923-0044903",1,1,"","1","1"
"923-0044908",1,1,"","1","1"
"923-0044909",0,1,"","1","1"
"923-0044917",1,1,"","1","1"
"923-0044935",1,1,"","1","1"
"923-0044957",1,1,"","1","1"
"923-0044960",1,1,"","1","0"
"923-0044964",1,1,"","1","1"
"923-0044979",0,1,"","1","1"
"923-0044989",1,1,"","1","0"
"923-0044991",1,1,"","1","0"
"923-0044993",1,1,"","1","1"
"923-0044998",0,1,"","1","1"
"923-0045002",1,1,"","1","1"
"923-0045036",1,1,"","1","0"
"923-0045037",1,1,"","1","1"
"923-0045047",0,1,"","1","1"
"923-0045053",0,1,"","1","0"
"923-0045064",1,1,"","1","0"
"923-0045069",0,1,"","1","0"
"923-0045080",1,1,"","1","1"
"923-0045085",0,1,"","1","0"
"923-0045086",0,1,"","1","1"
"923-0045093",1,1,"","1","0"
"923-0045098",1,1,"","1","1"
"923-0045099",1,1,"","1","1"
"923-0045122",1,1,"","1","1"
"923-0045128",1,1,"","1","0"
"923-0045133",1,1,"","1","1"
"923-0045143",1,1,"","1","1"
"923-0045154",0,1,"","1","1"
"923-0045161",1,1,"","1","0"
"923-0045170",0,1,"","1","0"
"923-0045185",0,1,"","1","1"
"923-0045187",1,1,"","1","1"
"923-0045201",0,1,"","1","1"
"923-0045202",1,1,"","1","1"
"923-0045226",0,1,"","1","1"
"923-0045237",0,1,"","1","0"
"923-0045240",1,1,"","1","1"
"923-0045245",1,1,"","1","0"
"923-0045253",0,1,"","1","0"
"923-0045256",0,1,"","1","0"
"923-0045264",0,1,"","1","0"
"923-0045267",0,1,"","1","0"
"923-0045280",1,1,"","1","0"
"923-0045291",0,1,"","1","0"
"923-0045292",1,1,"","1","1"
"923-0045312",1,1,"","1","1"
"923-0045321",0,1,"","1","1"
"923-0045345",1,1,"","1","0"
"923-0045354",1,1,"","1","0"
"923-0045357",1,1,"","1","0"
"923-0045363",0,1,"","1","0"
"923-0045390",1,1,"","1","1"
"923-0045404",1,1,"","1","0"
"923-0045405",1,1,"","1","0"
"923-0045407",0,1,"","1","0"
"923-0045409",0,1,"","1","0"
"923-0045410",0,1,"","1","1"
"923-0045413",1,1,"","1","0"
"923-0045434",1,1,"","1","1"
"923-0045436",1,1,"","1","1"
"923-0045463",1,1,"","1","0"
"923-0045471",0,1,"","1","1"
"923-0045484",1,1,"","1","1"
"923-0045491",1,1,"","1","0"
"923-0045524",0,1,"","1","0"
"923-0045564",0,1,"","1","1"
"923-0045584",1,1,"","1","1"
"923-0045589",1,1,"","1","1"
"923-0045598",1,1,"","1","0"
"923-0045599",1,1,"","1","0"
"923-0045606",1,1,"","1","1"
"923-0045616",1,1,"","1","1"
"923-0045622",0,1,"","1","1"
"923-0045626",0,1,"","1","1"
"923-0045655",0,1,"","1","1"
"923-0045656",1,1,"","1","1"
"923-0045666",1,1,"","1","1"
"923-0045679",0,1,"","1","1"
"923-0045825",1,1,"","1","1"
"923-0045946",1,1,"","1","1"
"923-0045959",1,1,"","1","1"
"923-0045971",1,1,"","1","1"
"923-0045974",1,1,"","1","1"
"923-0045981",1,1,"","1","0"
"923-0046001",1,1,"","1","0"
"923-0046008",1,1,"","1","1"
"923-0046037",0,1,"","1","0"
"923-0046048",0,1,"","1","1"
"923-0046072",1,1,"","1","0"
"923-0046078",0,1,"","1","1"
"923-0046086",0,1,"","1","1"
"923-0046120",0,1,"","1","1"
"923-0046124",1,1,"","1","0"
"923-0046129",1,1,"","1","1"
"923-0046131",1,1,"","1","0"
"923-0046142",1,1,"","1","1"
"923-0046145",1,1,"","1","0"
"923-0046177",0,1,"","1","0"
"923-0046183",0,1,"","1","0"
"923-0046196",1,1,"","1","1"
"923-0046203",1,1,"","1","1"
"923-0046221",1,1,"","1","1"
"923-0046226",1,1,"","1","1"
"923-0046228",1,1,"","1","1"
"923-0046231",0,1,"","1","0"
"923-0046233",1,1,"","1","1"
"923-0046242",1,1,"","1","1"
"923-0046247",1,1,"","1","1"
"923-0046248",0,1,"","1","0"
"923-0046249",1,1,"","1","0"
"923-0046258",0,1,"","1","0"
"923-0046260",1,1,"","1","0"
"923-0046264",0,1,"","1","0"
"923-0046281",0,1,"","1","0"
"923-0046284",1,1,"","1","0"
"923-0046293",0,1,"","1","0"
"923-0046297",0,1,"","1","1"
"923-0046303",0,1,"","1","0"
"923-0046315",1,1,"","1","0"
"923-0046324",1,1,"","1","0"
"923-0046338",1,1,"","1","0"
"923-0046349",0,1,"","1","1"
"923-0046374",1,1,"","1","1"
"923-0046380",0,1,"","1","0"
"923-0046382",1,1,"","1","0"
"923-0046383",1,1,"","1","0"
"923-0046386",1,1,"","1","1"
"923-0046387",1,1,"","1","0"
"923-0046401",1,1,"","1","1"
"923-0046414",1,1,"","1","1"
"923-0046415",1,1,"","1","0"
"923-0046426",0,1,"","1","1"
"923-0046441",1,1,"","1","1"
"923-0046459",1,1,"","1","0"
"923-0046465",1,1,"","1","0"
"923-0046472",0,1,"","1","1"
"923-0046494",0,1,"","1","1"
"923-0046504",1,1,"","1","0"
"923-0046542",1,1,"","1","1"
"923-0046547",1,1,"","1","0"
"923-0046552",0,1,"","1","0"
"923-0046577",0,1,"","1","0"
"923-0046586",1,1,"","1","1"
"923-0046587",1,1,"","1","0"
"923-0046602",1,1,"","1","1"
"923-0046615",1,1,"","1","1"
"923-0046617",1,1,"","1","1"
"923-0046630",1,1,"","1","0"
"923-0046633",1,1,"","1","0"
"923-0046634",1,1,"","1","1"
"923-0046643",1,1,"","1","1"
"923-0046665",1,1,"","1","0"
"923-0046668",1,1,"","1","1"
"923-0046686",0,1,"","1","1"
"923-0046700",1,1,"","1","0"
"923-0046702",0,1,"","1","1"
"923-0046716",1,1,"","1","1"
"923-0046732",0,1,"","1","1"
"923-0046741",0,1,"","1","0"
"923-0046745",0,1,"","1","1"
"923-0046748",0,1,"","1","1"
"923-0046752",1,1,"","1","1"
"923-0046783",1,1,"","1","1"
"923-0046793",1,1,"","1","0"
"923-0046794",1,1,"","1","1"
"923-0046799",1,1,"","1","1"
"923-0046801",1,1,"","1","0"
"923-0046805",1,1,"","1","0"
"923-0046833",0,1,"","1","1"
"923-0046844",0,1,"","1","1"
"923-0046848",1,1,"","1","1"
"923-0046849",1,1,"","1","1"
"923-0046858",0,1,"","1","0"
"923-0046883",0,1,"","1","1"
"923-0046884",0,1,"","1","0"
"923-0046892",1,1,"","1","0"
"923-0046896",1,1,"","1","0"
"923-0046905",1,1,"","1","0"
"923-0046906",1,1,"","1","1"
"923-0046915",0,1,"","1","0"
"923-0046919",1,1,"","1","1"
"923-0046923",1,1,"","1","0"
"923-0046930",0,1,"","1","1"
"923-0046941",1,1,"","1","1"
"923-0046942",0,1,"","1","1"
"923-0046948",1,1,"","1","1"
"923-0046949",1,1,"","1","1"
"923-0046951",1,1,"","1","0"
"923-0046953",1,1,"","1","1"
"923-0046954",0,1,"","1","1"
"923-0046978",0,1,"","1","1"
"923-0046984",0,1,"","1","0"
"923-0047027",1,1,"","1","1"
"923-0047028",1,1,"","1","1"
"923-0047035",0,1,"","1","1"
"923-0047037",1,1,"","1","1"
"923-0047048",0,1,"","1","1"
"923-0047054",1,1,"","1","0"
"923-0047055",1,1,"","1","0"
"923-0047076",0,1,"","1","1"
"923-0047086",1,1,"","1","0"
"923-0047088",0,1,"","1","0"
"923-0047092",1,1,"","1","1"
"923-0047094",1,1,"","1","1"
"923-0047109",0,1,"","1","1"
"923-0047111",1,1,"","1","1"
"923-0047121",1,1,"","1","0"
"923-0047149",1,1,"","1","1"
"923-0047156",1,1,"","1","0"
"923-0047158",0,1,"","1","0"
"923-0047168",1,1,"","1","1"
"923-0047174",1,1,"","1","0"
"923-0047175",1,1,"","1","0"
"923-0047180",0,1,"","1","1"
"923-0047206",1,1,"","1","0"
"923-0047217",1,1,"","1","1"
"923-0047221",0,1,"","1","0"
"923-0047222",0,1,"","1","0"
"923-0047225",0,1,"","1","1"
"923-0047229",1,1,"","1","0"
"923-0047233",1,1,"","1","1"
"923-0047235",1,1,"","1","1"
"923-0047236",1,1,"","1","1"
"923-0047237",0,1,"","1","1"
"923-0047238",1,1,"","1","1"
"923-0047243",1,1,"","1","0"
"923-0047245",1,1,"","1","0"
"923-0047248",1,1,"","1","0"
"923-0047250",1,1,"","1","0"
"923-0047252",0,1,"","1","0"
"923-0047261",0,1,"","1","0"
"923-0047263",0,1,"","1","1"
"923-0047266",0,1,"","1","1"
"923-0047270",1,1,"","1","0"
"923-0047275",0,1,"","1","1"
"923-0047277",0,1,"","1","1"
"923-0047288",0,1,"","1","0"
"923-0047294",1,1,"","1","1"
"923-0047296",1,1,"","1","1"
"923-0047308",1,1,"","1","0"
"923-0047309",0,1,"","1","1"
"923-0047314",1,1,"","1","0"
"923-0047322",0,1,"","1","0"
"923-0047323",1,1,"","1","1"
"923-0047326",0,1,"","1","0"
"923-0047334",1,1,"","1","1"
"923-0047336",1,1,"","1","0"
"923-0047347",0,1,"","1","1"
"923-0047359",1,1,"","1","0"
"923-0047392",1,1,"","1","1"
"923-0047400",1,1,"","1","1"
"923-0047405",1,1,"","1","1"
"923-0047416",0,1,"","1","0"
"923-0047443",1,1,"","1","1"
"923-0047453",1,1,"","1","0"
"923-0047460",1,1,"","1","0"
"923-0047469",1,1,"","1","0"
"923-0047478",1,1,"","1","1"
"923-0047487",0,1,"","1","1"
"923-0047514",1,1,"","1","0"
"923-0047521",1,1,"","1","1"
"923-0047526",1,1,"","1","0"
"923-0047556",0,1,"","1","0"
"923-0047564",0,1,"","1","1"
"923-0047566",1,1,"","1","0"
"923-0047575",1,1,"","1","0"
"923-0047578",1,1,"","1","1"
"923-0047584",0,1,"","1","1"
"923-0047621",0,1,"","1","1"
"923-0047634",0,1,"","1","1"
"923-0047646",1,1,"","1","1"
"923-0047698",0,1,"","1","0"
"923-0047707",0,1,"","1","0"
"923-0047714",0,1,"","1","0"
"923-0047767",0,1,"","1","0"
"923-0047785",1,1,"","1","0"
"923-0047812",0,1,"","1","1"
"923-0047818",0,1,"","1","0"
"923-0047819",0,1,"","1","1"
"923-0047834",0,1,"","1","1"
"923-0047836",1,1,"","1","1"
"923-0047842",1,1,"","1","0"
"923-0047867",0,1,"","1","1"
"923-0047895",0,1,"","1","1"
"923-0047904",0,1,"","1","1"
"923-0047916",0,1,"","1","1"
"923-0047965",0,1,"","1","1"
"923-0047967",0,1,"","1","0"
"923-0047970",1,1,"","1","1"
"923-0047998",0,1,"","1","0"
"923-0048008",1,1,"","1","0"
"923-0048011",0,1,"","1","1"
"923-0048020",1,1,"","1","0"
"923-0048045",1,1,"","1","0"
"923-0048047",1,1,"","1","1"
"923-0048094",0,1,"","1","1"
"923-0048115",1,1,"","1","0"
"923-0048139",0,1,"","1","0"
"923-0048154",0,1,"","1","0"
"923-0048187",1,1,"","1","1"
"923-0048208",1,1,"","1","1"
"923-0048211",0,1,"","1","0"
"923-0048265",0,1,"","1","0"
"923-0048272",0,1,"","1","1"
"923-0048285",1,1,"","1","0"
"923-0048305",1,1,"","1","1"
"923-0048350",1,1,"","1","1"
"923-0048362",1,1,"","1","1"
"923-0048368",0,1,"","1","0"
"923-0048369",0,1,"","1","1"
"923-0048373",0,1,"","1","0"
"923-0048383",0,1,"","1","0"
"923-0048388",1,1,"","1","1"
"923-0048472",0,1,"","1","0"
"923-0048484",1,1,"","1","1"
"923-0048499",0,1,"","1","1"
"923-0048515",0,1,"","1","1"
"923-0048532",1,1,"","1","0"
"923-0048558",0,1,"","1","0"
"923-0048578",0,1,"","1","1"
"923-0048607",1,1,"","1","0"
"923-0048608",0,1,"","1","1"
"923-0048613",1,1,"","1","0"
"923-0048632",1,1,"","1","0"
"923-0048644",0,1,"","1","0"
"923-0048653",1,1,"","1","1"
"923-0048666",1,1,"","1","0"
"923-0048683",0,1,"","1","0"
"923-0048688",1,1,"","1","1"
"923-0048701",0,1,"","1","0"
"923-0048710",0,1,"","1","0"
"923-0048712",0,1,"","1","1"
"923-0048752",0,1,"","1","0"
"923-0048753",0,1,"","1","0"
"923-0048768",1,1,"","1","0"
"923-0048771",1,1,"","1","1"
"923-0048799",0,1,"","1","1"
"923-0048859",1,1,"","1","0"
"923-0048862",0,1,"","1","1"
"923-0048865",1,1,"","1","1"
"923-0048892",1,1,"","1","1"
"923-0048893",0,1,"","1","0"
"923-0048901",0,1,"","1","1"
"923-0048908",0,1,"","1","1"
"923-0048909",1,1,"","1","1"
"923-0048927",1,1,"","1","0"
"923-0048932",1,1,"","1","0"
"923-0048949",1,1,"","1","0"
"923-0048958",1,1,"","1","0"
"923-0048961",0,1,"","1","1"
"923-0048975",1,1,"","1","0"
"923-0048976",1,1,"","1","0"
"923-0048985",1,1,"","1","0"
"923-0048992",0,1,"","1","0"
"923-0048998",0,1,"","1","1"
"923-0048999",1,1,"","1","0"
"923-0049003",0,1,"","1","0"
"923-0049010",1,1,"","1","0"
"923-0049011",0,1,"","1","0"
"923-0049021",0,1,"","1","0"
"923-0049085",0,1,"","1","1"
"923-0049133",1,1,"","1","0"
"923-0049163",0,1,"","1","1"
"923-0049165",1,1,"","1","1"
"923-0049166",1,1,"","1","0"
"923-0049174",1,1,"","1","0"
"923-0049175",1,1,"","1","1"
"923-0049183",0,1,"","1","1"
"923-0049250",1,1,"","1","1"
"923-0049261",1,1,"","1","1"
"923-0049265",0,1,"","1","0"
"923-0049303",0,1,"","1","1"
"923-0049327",1,1,"","1","1"
"923-0049367",1,1,"","1","0"
"923-0049375",0,1,"","1","1"
"923-0049390",0,1,"","1","1"
"923-0049394",0,1,"","1","0"
"923-0049407",1,1,"","1","1"
"923-0049416",0,1,"","1","1"
"923-0049448",0,1,"","1","0"
"923-0049457",0,1,"","1","0"
"923-0049463",0,1,"","1","0"
"923-0049486",0,1,"","1","0"
"923-0049489",0,1,"","1","0"
"923-0049490",0,1,"","1","0"
"923-0049520",1,1,"","1","0"
"923-0049522",1,1,"","1","1"
"923-0049543",1,1,"","1","1"
"923-0049550",0,1,"","1","0"
"923-0049568",1,1,"","1","0"
"923-0049571",0,1,"","1","1"
"923-0049617",0,1,"","1","0"
"923-0049666",0,1,"","1","1"
"923-0049671",0,1,"","1","1"
"923-0049680",1,1,"","1","1"
"923-0049720",1,1,"","1","1"
"923-0049724",0,1,"","1","0"
"923-0049733",0,1,"","1","1"
"923-0049736",0,1,"","1","1"
"923-0049745",1,1,"","1","0"
"923-0049784",0,1,"","1","0"
"923-0049791",1,1,"","1","1"
"923-0049799",0,1,"","1","0"
"923-0049808",1,1,"","1","0"
"923-0049813",0,1,"","1","1"
"923-0049820",0,1,"","1","1"
"923-0049829",0,1,"","1","0"
"923-0049839",0,1,"","1","1"
"923-0049879",0,1,"","1","0"
"923-0049887",1,1,"","1","0"
"923-0049901",1,1,"","1","1"
"923-0049923",1,1,"","1","0"
"923-0049951",0,1,"","1","1"
"923-0050001",1,1,"","1","1"
"923-0050007",0,1,"","1","0"
"923-0050016",0,1,"","1","0"
"923-0050020",1,1,"","1","0"
"923-0050046",0,1,"","1","1"
"923-0050049",1,1,"","1","0"
"923-0050058",0,1,"","1","0"
"923-0050066",1,1,"","1","1"
"923-0050079",0,1,"","1","0"
"923-0050094",0,1,"","1","1"
"923-0050098",0,1,"","1","1"
"923-0050101",0,1,"","1","1"
"923-0050113",0,1,"","1","0"
"923-0050132",0,1,"","1","1"
"923-0050133",1,1,"","1","1"
"923-0050143",0,1,"","1","1"
"923-0050144",0,1,"","1","0"
"923-0050148",1,1,"","1","1"
"923-0050153",1,1,"","1","0"
"923-0050170",1,1,"","1","0"
"923-0050179",1,1,"","1","1"
"923-0050207",0,1,"","1","0"
"923-0050213",1,1,"","1","0"
"923-0050214",0,1,"","1","0"
"923-0050220",0,1,"","1","1"
"923-0050223",0,1,"","1","1"
"923-0050225",0,1,"","1","0"
"923-0050237",0,1,"","1","1"
"923-0050238",1,1,"","1","1"
"923-0050272",1,1,"","1","1"
"923-0050275",1,1,"","1","1"
"923-0050285",1,1,"","1","1"
"923-0050302",0,1,"","1","1"
"923-0050317",1,1,"","1","0"
"923-0050320",1,1,"","1","0"
"923-0050323",0,1,"","1","1"
"923-0050331",1,1,"","1","1"
"923-0050336",0,1,"","1","0"
"923-0050340",0,1,"","1","1"
"923-0050363",1,1,"","1","0"
"923-0050369",0,1,"","1","0"
"923-0050380",0,1,"","1","1"
"923-0050390",0,1,"","1","0"
"923-0050400",1,1,"","1","0"
"923-0050416",0,1,"","1","1"
"923-0050420",0,1,"","1","1"
"923-0050436",0,1,"","1","1"
"923-0050449",1,1,"","1","1"
"923-0050454",0,1,"","1","0"
"923-0050520",0,1,"","1","1"
"923-0050521",1,1,"","1","0"
"923-0050523",0,1,"","1","1"
"923-0050535",1,1,"","1","1"
"923-0050545",0,1,"","1","0"
"923-0050552",1,1,"","1","0"
"923-0050554",0,1,"","1","1"
"923-0050567",1,1,"","1","1"
"923-0050583",1,1,"","1","0"
"923-0050590",1,1,"","1","1"
"923-0050609",1,1,"","1","1"
"923-0050626",1,1,"","1","0"
"923-0050641",1,1,"","1","0"
"923-0050658",1,1,"","1","0"
"923-0050674",1,1,"","1","0"
"923-0050686",1,1,"","1","0"
"923-0050687",1,1,"","1","0"
"923-0050706",0,1,"","1","1"
"923-0050726",1,1,"","1","0"
"923-0050751",1,1,"","1","1"
"923-0050753",0,1,"","1","1"
"923-0050765",0,1,"","1","0"
"923-0050769",0,1,"","1","0"
"923-0050772",1,1,"","1","1"
"923-0050783",0,1,"","1","1"
"923-0050785",1,1,"","1","0"
"923-0050793",0,1,"","1","1"
"923-0050796",1,1,"","1","1"
"923-0050797",1,1,"","1","1"
"923-0050804",1,1,"","1","1"
"923-0050805",1,1,"","1","1"
"923-0050827",0,1,"","1","1"
"923-0050830",0,1,"","1","0"
"923-0050839",0,1,"","1","1"
"923-0050847",0,1,"","1","0"
"923-0050895",1,1,"","1","0"
"923-0050896",1,1,"","1","0"
"923-0050897",1,1,"","1","1"
"923-0050924",1,1,"","1","1"
"923-0050938",1,1,"","1","0"
"923-0050944",1,1,"","1","1"
"923-0050949",0,1,"","1","0"
"923-0050957",0,1,"","1","0"
"923-0050967",0,1,"","1","0"
"923-0050984",1,1,"","1","1"
"923-0051013",1,1,"","1","1"
"923-0051020",0,1,"","1","1"
"923-0051023",0,1,"","1","1"
"923-0051037",1,1,"","1","1"
"923-0051054",1,1,"","1","1"
"923-0051067",1,1,"","1","0"
"923-0051070",0,1,"","1","1"
"923-0051072",1,1,"","1","1"
"923-0051084",1,1,"","1","0"
"923-0051094",0,1,"","1","1"
"923-0051147",0,1,"","1","0"
"923-0051149",1,1,"","1","0"
"923-0051150",1,1,"","1","1"
"923-0051162",0,1,"","1","0"
"923-0051165",1,1,"","1","0"
"923-0051167",1,1,"","1","0"
"923-0051191",1,0,"","1","0"
"923-0051209",1,1,"","1","0"
"923-0051227",0,1,"","1","0"
"923-0051239",0,1,"","1","0"
"923-0051250",1,1,"","1","0"
"923-0051251",0,1,"","1","0"
"923-0051252",1,1,"","1","1"
"923-0051254",0,1,"","1","1"
"923-0051280",0,1,"","1","0"
"923-0051285",0,1,"","1","1"
"923-0051317",0,1,"","1","1"
"923-0051327",1,1,"","1","1"
"923-0051328",1,1,"","1","1"
"923-0051331",1,1,"","1","1"
"923-0051332",1,1,"","1","1"
"923-0051333",0,1,"","1","1"
"923-0051339",0,1,"","1","1"
"923-0051347",1,1,"","1","0"
"923-0051349",0,1,"","1","0"
"923-0051372",0,1,"","1","0"
"923-0051374",0,1,"","1","1"
"923-0051384",1,1,"","1","1"
"923-0051385",1,1,"","1","0"
"923-0051391",0,1,"","1","1"
"923-0051395",0,1,"","1","1"
"923-0051396",0,1,"","1","0"
"923-0051432",0,1,"","1","1"
"923-0051474",0,1,"","1","0"
"923-0051479",0,1,"","1","1"
"923-0051482",0,1,"","1","0"
"923-0051509",1,1,"","1","0"
"923-0051545",1,1,"","1","0"
"923-0051566",0,1,"","1","1"
"923-0051574",0,1,"","1","0"
"923-0051599",1,1,"","1","1"
"923-0051604",0,1,"","1","0"
"923-0051614",0,1,"","1","1"
"923-0051651",0,1,"","1","1"
"923-0051692",0,1,"","1","1"
"923-0051715",1,1,"","1","1"
"923-0051716",1,1,"","1","0"
"923-0051718",1,1,"","1","1"
"923-0051725",0,1,"","1","1"
"923-0051772",0,1,"","1","0"
"923-0051780",0,1,"","1","0"
"923-0051799",1,1,"","1","0"
"923-0051806",1,1,"","1","1"
